time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/policy_loss,train/entropy_loss,train/loss,train/clip_fraction,train/value_loss,train/explained_variance,train/clip_range,train/n_updates,eval/mean_fox_agent,eval/loss_rate,eval/draw_rate,eval/mean_zones_completed,eval/win_rate,eval/mean_score_opponent,eval/mean_score_agent,eval/mean_min_zone_agent
125,5029888,7051,145,0.0003,0.023272844,-0.005630870080111842,-0.005630870080111842,-0.24875594832395254,-0.03158607333898544,0.08476268796992481,0.01274837276905327,0.9667366743087769,0.2,2286,,,,,,,,
126,5038080,7091,145,0.0003,0.020692684,-0.004943924558271344,-0.004943924558271344,-0.2535852205215229,-0.008949868381023407,0.0842556423611111,0.012409721934495287,0.965852677822113,0.2,2289,,,,,,,,
127,5046272,7131,145,0.0003,0.019732943,-0.012423147185857403,-0.012423147185857403,-0.2580556774323207,-0.027857189998030663,0.09849944933920705,0.01025964901885141,0.9660416841506958,0.2,2293,,,,,,,,
128,5054464,7172,146,0.0003,0.018981442,-0.012947918369900436,-0.012947918369900436,-0.2655193924282988,-0.02347017452120781,0.09576822916666666,0.01222831526150306,0.9624130129814148,0.2,2297,,,,,,,,
,,,,0.0003,0.024357758,-0.015034723520469273,,-0.2589349720599878,-0.03491869196295738,0.10253193430656934,0.008874138053268683,0.969001829624176,0.2,2302,2.785,0.155,0.005,0.0,0.84,177.495,213.9,14.37
129,5062656,7313,144,,,,,,,,,,,,,,,,,,,
130,5070848,7354,144,0.0003,0.024029845,-0.009620934373824231,-0.009620934373824231,-0.27384615945282265,-0.04407787695527077,0.09612095771144279,0.009516564622956945,0.9693297147750854,0.2,2306,,,,,,,,
131,5079040,7392,145,0.0003,0.009322321,0.007745606376027519,0.007745606376027519,-0.26888649463653563,0.2439301759004593,0.07443181818181818,0.015747302770614625,0.9650743007659912,0.2,2307,,,,,,,,
132,5087232,7432,145,0.0003,0.024980599,-0.0034615942259240925,-0.0034615942259240925,-0.27146894297071994,-0.023878954350948334,0.09375,0.010113909325157185,0.9712031483650208,0.2,2310,,,,,,,,
133,5095424,7473,145,0.0003,0.021903193,-0.013706506688489032,-0.013706506688489032,-0.2637610683459362,-0.020816108211874962,0.10418654580152671,0.007904089143933401,0.9727217555046082,0.2,2315,,,,,,,,
134,5103616,7513,146,0.0003,0.020820022,-0.004493957546224697,-0.004493957546224697,-0.2672591860131394,-0.02740972675383091,0.08902877697841727,0.011166841227212827,0.9688461422920227,0.2,2318,,,,,,,,
,,,,0.0003,0.046286285,0.002432045641426857,,-0.2720936403824733,-0.006685194559395313,0.06766826923076923,0.01363760711481938,0.9676737785339355,0.2,2320,2.64,0.145,0.0,0.005,0.855,177.17,214.555,14.195
135,5111808,7651,144,,,,,,,,,,,,,,,,,,,
136,5120000,7691,144,0.0003,0.014400991,-0.004209906019968912,-0.004209906019968912,-0.26476545073091984,-0.005913502536714077,0.07838541666666667,0.013032529735937715,0.9659155607223511,0.2,2322,,,,,,,,
137,5128192,7732,145,0.0003,0.01658772,-0.008216056120078507,-0.008216056120078507,-0.2662896253772684,-0.01944713480770588,0.09400337837837838,0.011113580492501324,0.9639333486557007,0.2,2325,,,,,,,,
138,5136384,7774,145,0.0003,0.026085433,-0.015358792753734937,-0.015358792753734937,-0.2571144980136995,-0.03828263282775879,0.10202064043209877,0.007155331794494464,0.9705185890197754,0.2,2331,,,,,,,,
139,5144576,7813,145,0.0003,0.019344298,-0.007281603007360773,-0.007281603007360773,-0.2650789665274842,-0.034053828567266464,0.08829941860465117,0.009158215300060895,0.9677261114120483,0.2,2334,,,,,,,,
140,5152768,7853,146,0.0003,0.014907081,-0.0015128806569716996,-0.0015128806569716996,-0.2635792685603654,-0.011184541508555412,0.07978877314814815,0.0093727085083999,0.9712473750114441,0.2,2336,,,,,,,,
,,,,0.0003,0.019006746,0.0006264625381763009,,-0.25739161179146985,-0.025612041354179382,0.08256392045454546,0.013809622059025887,0.9675529599189758,0.2,2338,2.75,0.145,0.005,0.005,0.85,175.96,214.19,14.625
141,5160960,7991,144,,,,,,,,,,,,,,,,,,,
142,5169152,8031,144,0.0003,0.024467856,-0.009990903123923875,-0.009990903123923875,-0.2542335997218067,-0.035948168486356735,0.10015928398058252,0.007439152007578936,0.9771623015403748,0.2,2342,,,,,,,,
143,5177344,8070,145,0.0003,0.0156077845,-0.005460044218358608,-0.005460044218358608,-0.2613404732293043,-0.021730396896600723,0.09129607371794872,0.009271868704579389,0.973944365978241,0.2,2345,,,,,,,,
144,5185536,8109,145,0.0003,0.018308703,0.0013631329638883471,0.0013631329638883471,-0.25108579723607927,0.004793068394064903,0.08314732142857142,0.013069420382158742,0.9661381244659424,0.2,2347,,,,,,,,
145,5193728,8148,145,0.0003,0.015217576,-0.0019152134084441793,-0.0019152134084441793,-0.2522582050857194,-0.0156788881868124,0.08027522935779817,0.012846686018613773,0.9653122425079346,0.2,2349,,,,,,,,
146,5201920,8187,146,0.0003,0.014473953,-0.001702915257686433,-0.001702915257686433,-0.25369051562727624,0.008922506123781204,0.08195754716981132,0.012377334525808692,0.9675657749176025,0.2,2351,,,,,,,,
,,,,0.0003,0.021125827,-0.01631781376655335,,-0.2627721753673277,-0.038402386009693146,0.10928442028985508,0.0077426736141838455,0.9667083024978638,0.2,2357,2.68,0.17,0.0,0.01,0.83,175.91,215.235,14.57
147,5210112,8329,144,,,,,,,,,,,,,,,,,,,
148,5218304,8367,144,0.0003,0.021108408,-0.00043171881150235147,-0.00043171881150235147,-0.25486450730001226,-0.0140314232558012,0.08670343137254902,0.010833896742220604,0.9728559255599976,0.2,2359,,,,,,,,
149,5226496,8407,145,0.0003,0.01474506,-0.0023911167984945816,-0.0023911167984945816,-0.25418860565971685,-0.02157926745712757,0.08361486486486487,0.012184671243770165,0.9705370664596558,0.2,2361,,,,,,,,
150,5234688,8448,145,0.0003,0.019373056,-0.005792542109092385,-0.005792542109092385,-0.2525118444091785,-0.004579103551805019,0.08972243788819875,0.011402846744966617,0.9636091589927673,0.2,2364,,,,,,,,
151,5242880,8488,145,0.0003,0.02492531,0.0017282551734883716,0.0017282551734883716,-0.25329112963400024,-0.009904582053422928,0.07472826086956522,0.014334875752852447,0.9697064757347107,0.2,2366,,,,,,,,
152,5251072,8527,146,0.0003,0.018527685,-0.0070748498454984085,-0.0070748498454984085,-0.25416599802280726,-0.0321354977786541,0.0888671875,0.012266645869730334,0.9648114442825317,0.2,2369,,,,,,,,
,,,,0.0003,0.0065206196,0.00929235957300989,,-0.2566996568348259,0.25411614775657654,0.061767578125,0.012741350248688832,0.969089150428772,0.2,2370,2.695,0.155,0.01,0.015,0.835,176.455,212.53,14.48
153,5259264,8666,144,,,,,,,,,,,,,,,,,,,
154,5267456,8707,144,0.0003,0.015600244,-0.01118931839352145,-0.01118931839352145,-0.25386687376919914,-0.006380580831319094,0.08967524509803922,0.008778168644536944,0.9705054759979248,0.2,2374,,,,,,,,
155,5275648,8746,145,0.0003,0.0063027125,0.0047630946436483,0.0047630946436483,-0.27148093490136993,0.061222538352012634,0.04861111111111111,0.013947629887196753,0.9716967940330505,0.2,2375,,,,,,,,
156,5283840,8788,145,0.0003,0.019389281,-0.011935219579429283,-0.011935219579429283,-0.26617407695791584,-0.03851817548274994,0.10197535569105691,0.010064842310029923,0.9650914072990417,0.2,2379,,,,,,,,
157,5292032,8827,145,0.0003,0.008786024,0.0077140221331754456,0.0077140221331754456,-0.26045066863298416,0.11807706952095032,0.061311141304347824,0.015328592964974434,0.9662784337997437,0.2,2380,,,,,,,,
158,5300224,8868,145,0.0003,0.018608345,-0.003254915644590567,-0.003254915644590567,-0.24437567581246783,-0.03257511928677559,0.07419143356643357,0.010405420921612661,0.9714006781578064,0.2,2383,,,,,,,,
,,,,0.0003,0.019062387,-0.006034575589001179,,-0.2519867638746897,-0.03486979752779007,0.08604166666666667,0.012255258016909161,0.966383695602417,0.2,2386,2.73,0.135,0.01,0.01,0.855,176.11,213.45,14.715
159,5308416,9006,144,,,,,,,,,,,,,,,,,,,
160,5316608,9047,144,0.0003,0.015617144,-0.006377913270004188,-0.006377913270004188,-0.245429015329367,-0.030752969905734062,0.08109177215189874,0.011158913217744306,0.9671106338500977,0.2,2389,,,,,,,,
161,5324800,9088,145,0.0003,0.0154391695,-0.008199512055840961,-0.008199512055840961,-0.257257838937688,-0.031367938965559006,0.08802640374331551,0.010819523027515347,0.9694501161575317,0.2,2392,,,,,,,,
162,5332992,9128,145,0.0003,0.039356656,0.004372761521319097,0.004372761521319097,-0.25419242928425473,-0.0013502049259841442,0.07765151515151515,0.011066483249041166,0.973911702632904,0.2,2394,,,,,,,,
163,5341184,9169,145,0.0003,0.0148121845,-0.00723293874778844,-0.00723293874778844,-0.24403862939404614,-0.02514200657606125,0.0828666907514451,0.012965541925130553,0.9648826718330383,0.2,2397,,,,,,,,
164,5349376,9209,145,0.0003,0.017924177,0.0021355447950898794,0.0021355447950898794,-0.2491643684538635,-0.006602060981094837,0.07495777027027027,0.01783231767901295,0.9603086709976196,0.2,2399,,,,,,,,
,,,,0.0003,0.013114882,-0.003441705759614706,,-0.23926997554302215,-0.022262657061219215,0.0710625,0.011229759074747563,0.9706511497497559,0.2,2401,2.63,0.18,0.0,0.01,0.82,178.765,211.805,14.455
165,5357568,9348,144,,,,,,,,,,,,,,,,,,,
166,5365760,9389,144,0.0003,0.019329783,-0.01246605309098959,-0.01246605309098959,-0.24679355067014694,-0.03560105338692665,0.0940625,0.009641567009501159,0.9644968509674072,0.2,2405,,,,,,,,
167,5373952,9430,145,0.0003,0.018791385,0.00015175263714891943,0.00015175263714891943,-0.24440331350673328,-0.017963014543056488,0.07732599431818182,0.014774024703497575,0.9664040803909302,0.2,2407,,,,,,,,
168,5382144,9470,145,0.0003,0.021207387,0.0015543846891739883,0.0015543846891739883,-0.24690694039737857,-0.02318548411130905,0.05943834459459459,0.01660366916424922,0.9582382440567017,0.2,2409,,,,,,,,
169,5390336,9510,145,0.0003,0.017451454,5.9546125073408345e-05,5.9546125073408345e-05,-0.25045773233335045,-0.0005706297233700752,0.08062177835051547,0.012865452499119277,0.9682900309562683,0.2,2411,,,,,,,,
170,5398528,9550,145,0.0003,0.020786863,0.0028189005114246106,0.0028189005114246106,-0.2600077436022136,-0.005047129932790995,0.07755887681159421,0.014521304045574389,0.9640728235244751,0.2,2413,,,,,,,,
,,,,0.0003,0.026432624,-0.010310337663661254,,-0.2557491173750253,-0.023749781772494316,0.09168781725888325,0.01003464847462734,0.9700384140014648,0.2,2417,2.69,0.14,0.0,0.005,0.86,177.87,214.35,14.68
171,5406720,9689,144,,,,,,,,,,,,,,,,,,,
172,5414912,9730,144,0.0003,0.014843231,-0.006489797474275674,-0.006489797474275674,-0.2560661877355268,-0.013552452437579632,0.08125,0.011918291104056181,0.9635484218597412,0.2,2420,,,,,,,,
173,5423104,9774,144,0.0003,0.03005165,-0.017589900619830436,-0.017589900619830436,-0.26417105863850143,-0.047530896961688995,0.10669700386597938,0.008120495155717717,0.9653602838516235,0.2,2427,,,,,,,,
174,5431296,9813,145,0.0003,0.015196632,0.0015238398178057237,0.0015238398178057237,-0.2691768136891452,-0.019288191571831703,0.07892400568181818,0.012467092590999197,0.9694628715515137,0.2,2429,,,,,,,,
175,5439488,9855,145,0.0003,0.01781904,-0.01063600490022748,-0.01063600490022748,-0.2654242325276836,-0.03787515312433243,0.09822476525821597,0.010075091941833076,0.9664608240127563,0.2,2433,,,,,,,,
176,5447680,9897,145,0.0003,0.020609494,-0.012193114354482127,-0.012193114354482127,-0.25807875442126443,-0.026153255254030228,0.10230654761904762,0.00874560592707158,0.9689192771911621,0.2,2437,,,,,,,,
177,5455872,9937,145,0.0003,0.01803969,-0.009893066304418462,-0.009893066304418462,-0.26293943888981247,-0.019856376573443413,0.09986033519553073,0.012516423362676658,0.9611786007881165,0.2,2440,,,,,,,,
,,,,0.0003,0.021187833,-0.0050434002353410634,,-0.2619427577725479,-0.02781597524881363,0.08872767857142858,0.011016920993902854,0.9711115956306458,0.2,2443,2.78,0.125,0.005,0.01,0.87,175.925,218.065,15.24
178,5464064,10076,144,,,,,,,,,,,,,,,,,,,
179,5472256,10117,144,0.0003,0.020950861,-0.010317220083446405,-0.010317220083446405,-0.2654384380770386,-0.04358965530991554,0.09543434633027523,0.009883664678696781,0.968065619468689,0.2,2447,,,,,,,,
180,5480448,10157,145,0.0003,0.015569139,-0.0019029471306846691,-0.0019029471306846691,-0.26846965770800035,-0.01181248389184475,0.07992788461538461,0.015027723530982877,0.9633724093437195,0.2,2449,,,,,,,,
181,5488640,10199,145,0.0003,0.019708617,-0.015183262884496682,-0.015183262884496682,-0.25957579406038406,-0.041825827211141586,0.10229334677419355,0.010546417073947528,0.9647087454795837,0.2,2454,,,,,,,,
182,5496832,10240,145,0.0003,0.018503807,-0.008390912379730832,-0.008390912379730832,-0.26325494078072637,-0.023929553106427193,0.0965435606060606,0.010349953544297904,0.9676237106323242,0.2,2457,,,,,,,,
183,5505024,10279,145,0.0003,0.0074857348,0.003951526340097189,0.003951526340097189,-0.26244083728109086,0.031272269785404205,0.05915178571428571,0.019230286723801067,0.9568274021148682,0.2,2458,,,,,,,,
,,,,0.0003,0.021813568,0.007471636601942866,,-0.2526934909469941,-0.010462285950779915,0.07375919117647059,0.012844166156890638,0.9660261869430542,0.2,2460,2.785,0.18,0.0,0.01,0.82,177.465,214.1,14.73
184,5513216,10417,144,,,,,,,,,,,,,,,,,,,
185,5521408,10457,144,0.0003,0.018559253,8.106038692485855e-05,8.106038692485855e-05,-0.2484650671123022,0.003671111539006233,0.0779367469879518,0.015746659509478563,0.9626625180244446,0.2,2462,,,,,,,,
186,5529600,10497,145,0.0003,0.016637446,-0.009767295426087072,-0.009767295426087072,-0.2542581279962761,-0.014993041753768921,0.09180766574585636,0.012031116131796034,0.9618355631828308,0.2,2465,,,,,,,,
187,5537792,10540,145,0.0003,0.024476953,-0.019860959200263775,-0.019860959200263775,-0.25544019367056664,-0.019877661019563675,0.1150173611111111,0.009091471458874605,0.9629239439964294,0.2,2472,,,,,,,,
188,5545984,10580,145,0.0003,0.028049218,0.0010915071330964566,0.0010915071330964566,-0.25430407802263894,-0.008697014302015305,0.07427083333333333,0.012902916700889666,0.9679362773895264,0.2,2474,,,,,,,,
189,5554176,10619,145,0.0003,0.02139532,0.0016063753044210285,0.0016063753044210285,-0.25479582131627093,-0.019461942836642265,0.07765436746987951,0.015856667848146825,0.9604048728942871,0.2,2476,,,,,,,,
,,,,0.0003,0.021939667,-0.005851913162122865,,-0.26443450298759485,-0.036786776036024094,0.09276660839160839,0.012108820526359173,0.9673449993133545,0.2,2479,2.83,0.145,0.0,0.0,0.855,176.675,214.05,14.825
190,5562368,10758,144,,,,,,,,,,,,,,,,,,,
191,5570560,10798,144,0.0003,0.027985102,0.004933027840772833,0.004933027840772833,-0.25924696762492694,-0.010665958747267723,0.07314311594202899,0.013612562601549038,0.9687554240226746,0.2,2481,,,,,,,,
192,5578752,10837,145,0.0003,0.012867381,0.0018489757497959277,0.0018489757497959277,-0.25935004616484925,-0.0069226548075675964,0.07306985294117647,0.012710679125259904,0.9724689722061157,0.2,2483,,,,,,,,
193,5586944,10877,145,0.0003,0.020272808,-0.005862326963149287,-0.005862326963149287,-0.25234957955501697,-0.03737290948629379,0.08217592592592593,0.01045027758098311,0.9692686796188354,0.2,2486,,,,,,,,
194,5595136,10917,145,0.0003,0.027694106,-0.003718560078629741,-0.003718560078629741,-0.2570193586526094,-0.025862105190753937,0.090625,0.01223239807618989,0.9655199646949768,0.2,2489,,,,,,,,
195,5603328,10957,145,0.0003,0.021571832,-0.009268727064077636,-0.009268727064077636,-0.2576077267013747,-0.029243338853120804,0.09228756157635468,0.00937011301416555,0.9689635634422302,0.2,2493,,,,,,,,
,,,,0.0003,0.015898071,-0.001764808139004917,,-0.25249283719393945,-0.014874503016471863,0.07769097222222222,0.010052795383941245,0.9749791622161865,0.2,2495,2.855,0.11,0.005,0.005,0.885,175.745,215.765,14.635
196,5611520,11095,144,,,,,,,,,,,,,,,,,,,
197,5619712,11136,144,0.0003,0.035772435,-0.013557315643429178,-0.013557315643429178,-0.2548257200292839,-0.039878472685813904,0.0987766472868217,0.010626567089966274,0.96929532289505,0.2,2500,,,,,,,,
198,5627904,11178,145,0.0003,0.027282162,-0.01799928723841405,-0.01799928723841405,-0.2527836052784279,-0.03057320974767208,0.10960820895522388,0.008528550049818274,0.9681533575057983,0.2,2506,,,,,,,,
199,5636096,11217,145,0.0003,0.017725514,0.0015764817036688329,0.0015764817036688329,-0.2567183691263199,-0.02427600882947445,0.06458333333333334,0.012450258924315373,0.9710135459899902,0.2,2508,,,,,,,,
200,5644288,11256,145,0.0003,0.022349771,0.0013879272213671357,0.0013879272213671357,-0.2480343708768487,-0.012273693457245827,0.0833984375,0.012907716585323215,0.9675558805465698,0.2,2510,,,,,,,,
201,5652480,11295,145,0.0003,0.014495909,-0.003818257851526141,-0.003818257851526141,-0.24585131347179412,8.67750495672226e-05,0.06890625,0.013526110644452274,0.9617539048194885,0.2,2512,,,,,,,,
,,,,0.0003,0.01468825,-0.004568690207394722,,-0.2437019646167755,-0.01902562379837036,0.07745682565789473,0.014216869864245191,0.9592085480690002,0.2,2515,2.805,0.145,0.005,0.005,0.85,175.965,216.7,15.135
202,5660672,11433,144,,,,,,,,,,,,,,,,,,,
203,5668864,11475,144,0.0003,0.019277932,-0.012518429878826549,-0.012518429878826549,-0.2551167882312604,-0.02332962676882744,0.09546493902439024,0.009868414277528844,0.961088240146637,0.2,2519,,,,,,,,
204,5677056,11514,145,0.0003,0.01754156,-0.0023026062604204743,-0.0023026062604204743,-0.25707501041150727,-0.005767586175352335,0.08019911504424779,0.013318572753826073,0.9614419937133789,0.2,2521,,,,,,,,
205,5685248,11553,145,0.0003,0.024240697,0.0025633723829497595,0.0025633723829497595,-0.2550956638001684,-0.02513682283461094,0.05818563432835821,0.016162134915479083,0.9644108414649963,0.2,2523,,,,,,,,
206,5693440,11593,145,0.0003,0.018043922,-0.006497778952564601,-0.006497778952564601,-0.2548456404592607,-0.013912553898990154,0.07949082167832168,0.010863836757005094,0.970115602016449,0.2,2526,,,,,,,,
207,5701632,11634,145,0.0003,0.01920111,-0.0083269543802916,-0.0083269543802916,-0.2654119346460158,-0.033004555851221085,0.09521484375,0.010049905527425422,0.9705027341842651,0.2,2529,,,,,,,,
,,,,0.0003,0.023267882,-0.016152812716915915,,-0.2615430805202054,-0.03853945806622505,0.09852559347181009,0.008706125419017602,0.9659837484359741,0.2,2535,2.83,0.145,0.0,0.0,0.855,177.505,218.59,15.47
208,5709824,11774,144,,,,,,,,,,,,,,,,,,,
209,5718016,11815,144,0.0003,0.02236511,-0.011781915938038201,-0.011781915938038201,-0.2690046322487649,-0.040122684091329575,0.0998139880952381,0.011121593360301284,0.9685560464859009,0.2,2539,,,,,,,,
210,5726208,11856,145,0.0003,0.017453164,-0.008459147426896216,-0.008459147426896216,-0.2649042728576767,-0.02134042978286743,0.08883426966292135,0.009947426632841986,0.9667580127716064,0.2,2542,,,,,,,,
211,5734400,11896,145,0.0003,0.018884242,-0.009063621286970927,-0.009063621286970927,-0.26826871073116426,-0.022578176110982895,0.09485394021739131,0.010091581561541914,0.9709522128105164,0.2,2545,,,,,,,,
212,5742592,11935,145,0.0003,0.010915308,0.014387416636401957,0.014387416636401957,-0.2685313173315742,0.47154322266578674,0.07784090909090909,0.014550057578493248,0.9706297516822815,0.2,2546,,,,,,,,
213,5750784,11975,145,0.0003,0.024127647,-0.00965428388523824,-0.00965428388523824,-0.2552007900424374,-0.017299089580774307,0.09151243932038836,0.008614885218405319,0.9709129333496094,0.2,2550,,,,,,,,
,,,,0.0003,0.028066766,-0.009479205941363257,,-0.264916399607853,-0.030561815947294235,0.09072066326530612,0.008773031359424397,0.9734607934951782,0.2,2554,2.795,0.11,0.0,0.005,0.89,174.735,216.88,15.22
214,5758976,12113,144,,,,,,,,,,,,,,,,,,,
215,5767168,12154,144,0.0003,0.019869307,-0.012292918931287262,-0.012292918931287262,-0.2554953980349725,-0.030426818877458572,0.10014490927419355,0.010571317613920979,0.9668562412261963,0.2,2558,,,,,,,,
216,5775360,12195,145,0.0003,0.02115999,-0.014897637056061742,-0.014897637056061742,-0.2630442478315569,-0.022760922089219093,0.10040304770318022,0.008024696825078751,0.9701090455055237,0.2,2563,,,,,,,,
217,5783552,12235,145,0.0003,0.011965206,8.607239375800587e-05,8.607239375800587e-05,-0.2589047190754913,-0.025102399289608,0.06613372093023256,0.015655158748200466,0.9639666676521301,0.2,2565,,,,,,,,
218,5791744,12274,145,0.0003,0.0139772305,-0.0021135342388373356,-0.0021135342388373356,-0.25890154579411384,0.007751021068543196,0.07805706521739131,0.014014541183638832,0.9624615907669067,0.2,2567,,,,,,,,
219,5799936,12314,145,0.0003,0.018085185,-0.000497436363617947,-0.000497436363617947,-0.25540529246683474,-0.01763729564845562,0.08092206790123457,0.014367398863405358,0.9641721248626709,0.2,2569,,,,,,,,
,,,,0.0003,0.006013297,0.003986257335378064,,-0.25352482470097365,0.017165420576930046,0.04774305555555555,0.015219922074013285,0.9688692092895508,0.2,2570,2.76,0.12,0.005,0.005,0.875,176.95,215.175,15.305
220,5808128,12452,144,,,,,,,,,,,,,,,,,,,
221,5816320,12493,144,0.0003,0.019021843,-0.010881425710670052,-0.010881425710670052,-0.24661155290241482,-0.017659764736890793,0.09266218354430379,0.009400172607053685,0.9710256457328796,0.2,2574,,,,,,,,
222,5824512,12532,145,0.0003,0.016542168,-0.0015058018161322583,-0.0015058018161322583,-0.26525372740897263,-0.01129240170121193,0.07833806818181818,0.014570234902203083,0.9664471745491028,0.2,2576,,,,,,,,
223,5832704,12573,145,0.0003,0.021109628,-0.005699260725518902,-0.005699260725518902,-0.2547192087837758,-0.0306137315928936,0.0805104961832061,0.012374710067680091,0.9693135023117065,0.2,2579,,,,,,,,
224,5840896,12613,145,0.0003,0.021866316,-0.005065791381024559,-0.005065791381024559,-0.25544150404527155,-0.013122988864779472,0.08329665492957747,0.012611095786986637,0.9677257537841797,0.2,2582,,,,,,,,
225,5849088,12654,145,0.0003,0.020927174,-0.012204419478381934,-0.012204419478381934,-0.25965436359056443,-0.04047592729330063,0.09928229665071771,0.012070209347157244,0.9622746706008911,0.2,2586,,,,,,,,
,,,,0.0003,0.018117642,-0.0025673344690393617,,-0.25792329897592353,-0.014257853850722313,0.0782967032967033,0.015071226555117211,0.9626783132553101,0.2,2588,2.815,0.14,0.005,0.005,0.855,174.34,215.27,14.91
226,5857280,12791,144,,,,,,,,,,,,,,,,,,,
227,5865472,12831,144,0.0003,0.01792265,-0.0072599374900826,-0.0072599374900826,-0.2597884383165475,-0.027888450771570206,0.08612689393939393,0.011826056072657758,0.9659906625747681,0.2,2591,,,,,,,,
228,5873664,12871,145,0.0003,0.016119525,0.00271898164804018,0.00271898164804018,-0.2504617024112392,-0.011749040335416794,0.07147381756756757,0.014525637376701107,0.9665248990058899,0.2,2593,,,,,,,,
229,5881856,12911,145,0.0003,0.017362379,-0.006193626492497432,-0.006193626492497432,-0.2509011980819415,-0.029537608847022057,0.07991340361445783,0.010958576844219702,0.9683858156204224,0.2,2596,,,,,,,,
230,5890048,12951,145,0.0003,0.036082234,0.004862030050858404,0.004862030050858404,-0.24608912522142584,-0.013736079446971416,0.06865530303030302,0.015458295030067817,0.9658570885658264,0.2,2598,,,,,,,,
231,5898240,12991,145,0.0003,0.036112722,-0.0051805624269119655,-0.0051805624269119655,-0.2570305948949042,-0.022677123546600342,0.08444656488549618,0.014452058569535272,0.9596613645553589,0.2,2601,,,,,,,,
,,,,0.0003,0.018474685,-0.006893252735253333,,-0.2401242205282537,0.006134655326604843,0.0821265243902439,0.01129339626286088,0.9687835574150085,0.2,2604,2.82,0.175,0.005,0.005,0.82,174.735,215.335,14.54
232,5906432,13129,144,,,,,,,,,,,,,,,,,,,
233,5914624,13170,144,0.0003,0.020133732,-0.009140584663731124,-0.009140584663731124,-0.24904279520946182,-0.01764688268303871,0.08505233990147783,0.008499291130190193,0.9720571041107178,0.2,2608,,,,,,,,
234,5922816,13210,145,0.0003,0.015102441,-0.0036979374346644187,-0.0036979374346644187,-0.25385356475325194,-0.017264362424612045,0.0780593487394958,0.0118401537046713,0.9678524732589722,0.2,2610,,,,,,,,
235,5931008,13251,145,0.0003,0.018361287,-0.007037778105586767,-0.007037778105586767,-0.23794064637153378,-0.03306519240140915,0.07918346774193548,0.011828643158679047,0.9641099572181702,0.2,2613,,,,,,,,
236,5939200,13290,145,0.0003,0.019183429,-0.007353145733328634,-0.007353145733328634,-0.24629518272061096,-0.0286785289645195,0.08778782894736842,0.012142416632023492,0.9672226905822754,0.2,2616,,,,,,,,
237,5947392,13331,145,0.0003,0.014672292,-0.0004145991556423227,-0.0004145991556423227,-0.24236938311267145,-0.01331146340817213,0.06813788659793814,0.013421298263920951,0.9700592756271362,0.2,2618,,,,,,,,
238,5955584,13371,145,0.0003,0.022005722,0.0027544588316231965,0.0027544588316231965,-0.24431746985231126,-0.006869080476462841,0.06361607142857142,0.01646051936383758,0.9649038910865784,0.2,2620,,,,,,,,
,,,,0.0003,0.015479917,-0.0069642846034291914,,-0.24121968868900748,-0.017070163041353226,0.08079044117647059,0.010240562654593412,0.9704826474189758,0.2,2623,2.79,0.145,0.005,0.0,0.85,175.385,217.605,15.07
239,5963776,13509,144,,,,,,,,,,,,,,,,,,,
240,5971968,13550,145,0.0003,0.017720656,-0.00965902863710109,-0.00965902863710109,-0.23723864833885264,-0.02713623084127903,0.08517085280373832,0.008874191813362397,0.9736256003379822,0.2,2627,,,,,,,,
241,5980160,13592,145,0.0003,0.02324204,-0.01820714580960904,-0.01820714580960904,-0.24080542852402986,-0.04809225723147392,0.10658628608923884,0.00693836802643604,0.9713956117630005,0.2,2633,,,,,,,,
242,5988352,13633,145,0.0003,0.01782651,-0.010222555715672054,-0.010222555715672054,-0.24240798799231583,-0.03480372205376625,0.08893968340611354,0.009602806356015684,0.9660901427268982,0.2,2637,,,,,,,,
243,5996544,13672,145,0.0003,0.019799612,-0.0038394764716062567,-0.0038394764716062567,-0.24094626911241432,-0.0002864822745323181,0.08344558189655173,0.012370142824787262,0.9641203880310059,0.2,2639,,,,,,,,
244,6004736,13712,145,0.0003,0.026770284,-0.002978168618287483,-0.002978168618287483,-0.24429723859703453,-0.02901940420269966,0.08496806569343066,0.01121641600667669,0.9692502021789551,0.2,2642,,,,,,,,
,,,,0.0003,0.05014962,0.00536158721837582,,-0.2479524210546956,-0.002313569188117981,0.07800662878787878,0.011857421349056742,0.9736044406890869,0.2,2644,2.78,0.15,0.005,0.0,0.845,176.79,215.235,14.655
245,6012928,13850,144,,,,,,,,,,,,,,,,,,,
246,6021120,13890,145,0.0003,0.01694467,-0.005821110606616871,-0.005821110606616871,-0.24499508186981275,-0.03171146661043167,0.0841112012987013,0.012771699003052788,0.9661877751350403,0.2,2647,,,,,,,,
247,6029312,13932,145,0.0003,0.023318857,-0.013588577091070636,-0.013588577091070636,-0.25237987295303055,-0.0393899567425251,0.10013664448669202,0.009941580974472113,0.9660654664039612,0.2,2652,,,,,,,,
248,6037504,13974,145,0.0003,0.02554958,-0.016713032627908082,-0.016713032627908082,-0.25609108379253975,-0.034221529960632324,0.10764423076923077,0.007403447493337668,0.9725296497344971,0.2,2658,,,,,,,,
249,6045696,14013,145,0.0003,0.017911052,0.0004413933032652834,0.0004413933032652834,-0.2537182233818285,-0.013815652579069138,0.08258928571428571,0.012611478602943512,0.9711362719535828,0.2,2660,,,,,,,,
